Feature_ID|Feature_Name|Class|State_Alpha|State_num|County|County_num|Primary_lat_DMS|Primary_lon_DMS|Primary_lat_DEC|Primary_lon_DEC|Source_State_Alpha|Source_lat_DMS|Source_lon_DMS|Source_lat_DEC|Source_lon_DEC|Elevation_Meters|Map_Name
576713|Temple Heights|Populated Place|ME|23|Waldo|027|442043N|0685701W|44.3453551|-68.9503107||||||6|Islesboro
576714|Temple Hill|Summit|ME|23|Oxford|017|440950N|0703935W|44.1639586|-70.6597847||||||227|Waterford Flat
576715|Temple Ledge|Bar|ME|23|Sagadahoc|023|434055N|0695257W|43.6820297|-69.8825456||||||0|Bailey Island
576716|Temple Pond|Lake|ME|23|Somerset|025|450432N|0695357W|45.0756112|-69.8992263||||||143|Bingham
576717|Temple Stream|Stream|ME|23|Franklin|007|443918N|0700845W|44.6550605|-70.1458947|ME|444621N|0701549W|44.7725573|-70.2636761|103|Farmington
576718|Ten Hill|Summit|ME|23|Hancock|009|445924N|0682415W|44.990067|-68.4041892||||||162|The Horseback
576719|Ten Lots Chapel|Church|ME|23|Somerset|025|443529N|0694150W|44.591454|-69.6972699||||||126|Waterville
576720|Ten Thousand Acre Pond|Lake|ME|23|Somerset|025|453021N|0695714W|45.5058806|-69.9539509||||||403|Misery Knob
576721|Tenmile Brook|Stream|ME|23|Penobscot|019|450624N|0684656W|45.1067284|-68.7822563|ME|450305N|0684536W|45.0513889|-68.76|43|South Lagrange
576722|Tenmile Brook|Stream|ME|23|Aroostook|003|455822N|0675951W|45.9728328|-67.9975193|ME|455628N|0675825W|45.9411111|-67.9736111|171|Ten Mile Lake
576723|Tenmile Brook|Stream|ME|23|Aroostook|003|463823N|0683428W|46.6397636|-68.5744891|ME|463942N|0683521W|46.6616667|-68.5891667|214|Little Machias Lake
576724|Tenmile Lake|Lake|ME|23|Aroostook|003|455616N|0675807W|45.9378336|-67.9686293||||||183|Ten Mile Lake
576725|Tenmile Pond|Lake|ME|23|Oxford|017|435450N|0705142W|43.9139615|-70.8617309||||||114|Hiram
576726|Tenmile River|Stream|ME|23|Oxford|017|435602N|0705103W|43.933961|-70.8508975|ME|435134N|0705127W|43.8595184|-70.8575638|105|Hiram
576727|Tenmile Swing|Locale|ME|23|Somerset|025|454455N|0695251W|45.7486533|-69.8808946||||||381|Brassua Lake West
576728|Tenney Brook|Stream|ME|23|Washington|029|444210N|0674056W|44.702854|-67.6822191|ME|444056N|0674226W|44.6822222|-67.7072222|24|Columbia Falls
576729|Tenney Cove|Bay|ME|23|Washington|029|443813N|0673201W|44.6370222|-67.5336036||||||0|Whitneyville
576730|Tenny Hill|Summit|ME|23|Cumberland|005|435850N|0703308W|43.980628|-70.5522805||||||131|Naples
576731|Tenny Hill|Summit|ME|23|Androscoggin|001|435946N|0702623W|43.9961841|-70.4397788||||||225|Raymond
576732|Tenny River|Stream|ME|23|Cumberland|005|435622N|0702816W|43.9395183|-70.4711672|ME|435705N|0702746W|43.9513889|-70.4627778|84|Raymond
576733|Tenpound Island|Island|ME|23|Knox|013|435048N|0685305W|43.8467503|-68.8847565||||||9|Matinicus
576734|Tenpound Island|Island|ME|23|Knox|013|435917N|0691414W|43.988138|-69.237269||||||0|Tenants Harbor
576735|Thacher Brook|Stream|ME|23|York|031|432954N|0702803W|43.4984174|-70.4675514|ME|432836N|0703134W|43.4767506|-70.5261638|13|Biddeford
576736|Thanksgiving Pond|Lake|ME|23|Piscataquis|021|451432N|0693913W|45.2422741|-69.6536649||||||486|Foster Ridge
576737|Thayer Brook|Stream|ME|23|Cumberland|005|435151N|0702111W|43.8642434|-70.3531084|ME|435431N|0702234W|43.9086866|-70.3761652|65|Cumberland Center
576738|Thayer Corner School|School|ME|23|Kennebec|011|442446N|0694335W|44.4128454|-69.7264343||||||50|Vassalboro
576739|Thayer Hospital|Hospital|ME|23|Kennebec|011|443354N|0693848W|44.5650658|-69.6467127||||||36|Waterville
576740|Thayer Ledges|Summit|ME|23|Washington|029|444910N|0670150W|44.8195245|-67.0305368||||||36|West Lubec
576741|The Anvil|Summit|ME|23|Hancock|009|442030N|0680245W|44.3417476|-68.0458381||||||55|Schoodic Head
576742|The Ark|Island|ME|23|Lincoln|015|434708N|0693912W|43.7856396|-69.6533788||||||2|Boothbay Harbor
576743|The Arm|Bay|ME|23|Washington|029|453755N|0674324W|45.6320092|-67.7233408||||||132|Forest City
576744|The Bar|Cape|ME|23|Oxford|017|440656N|0702931W|44.1156267|-70.4920028||||||101|Mechanic Falls
576745|The Bare Ledges|Bar|ME|23|Waldo|027|442119N|0685139W|44.3553551|-68.8608644||||||1|Cape Rosier
576746|The Barrel|Bar|ME|23|Knox|013|435203N|0685230W|43.8675834|-68.875034||||||0|Matinicus
576747|The Basin|Basin|ME|23|York|031|431412N|0703528W|43.2367536|-70.5911642||||||2|York Beach
576748|The Basin|Basin|ME|23|Washington|029|451251N|0673529W|45.214239|-67.5913873||||||61|Princeton
576749|The Basin|Basin|ME|23|Somerset|025|451859N|0701015W|45.3164414|-70.1708989||||||276|Basin Mountain
576750|The Basin|Bay|ME|23|Sagadahoc|023|434820N|0695113W|43.8056383|-69.8536577||||||0|Phippsburg
576751|The Basin|Bay|ME|23|Knox|013|440422N|0685211W|44.0728591|-68.8697551||||||0|Vinalhaven
576752|The Basin|Gut|ME|23|Androscoggin|001|441054N|0701707W|44.1817379|-70.2853335||||||83|Lake Auburn West
576753|The Basin|Lake|ME|23|Washington|029|453134N|0674510W|45.5261797|-67.7527842||||||134|Brookton
576754|The Basin School|School|ME|23|Washington|029|443253N|0674018W|44.5481337|-67.671662||||||12|Addison
576755|The Birches|Locale|ME|23|Hancock|009|445459N|0681618W|44.9164586|-68.2716848||||||124|Great Pond
576756|The Birches|Locale|ME|23|Washington|029|451345N|0675628W|45.2292351|-67.9411181||||||91|Dark Cove Mountain
576757|The Black Rocks|Bar|ME|23|Sagadahoc|023|434537N|0694321W|43.7603624|-69.7225453||||||2|Boothbay Harbor
576758|The Black Woods|Woods|ME|23|Hancock|009|441821N|0681241W|44.3059137|-68.2114017||||||31|Seal Harbor
576759|The Black Woods|Woods|ME|23|Penobscot|019|444714N|0685910W|44.787292|-68.9861521||||||41|Hermon
576760|The Bluff|Cliff|ME|23|Waldo|027|442120N|0685653W|44.3556327|-68.9480885||||||0|Islesboro
576761|The Bluff|Cliff|ME|23|Aroostook|003|460021N|0681434W|46.0058861|-68.2428029||||||164|Oakfield
576762|The Bluffs|Cliff|ME|23|Waldo|027|442020N|0685255W|44.3389664|-68.8819759||||||14|Islesboro
576763|The Bluffs|Cliff|ME|23|Hancock|009|442419N|0681403W|44.4053568|-68.2341809||||||5|Bar Harbor
576764|The Bluffs|Cliff|ME|23|Hancock|009|442802N|0684028W|44.4672983|-68.6744713||||||42|Penobscot
576765|The Bog|Swamp|ME|23|Knox|013|440810N|0690905W|44.1361909|-69.1514305||||||54|West Rockport
576766|The Boom House|Locale|ME|23|Piscataquis|021|454354N|0685338W|45.731714|-68.8939316||||||150|Pemadumcook Lake
576767|The Bowl|Lake|ME|23|Hancock|009|442013N|0681131W|44.3370245|-68.1919564||||||127|Seal Harbor
576768|The Branch|Bay|ME|23|Sagadahoc|023|434332N|0695059W|43.7256403|-69.849768||||||0|Small Point
576769|The Brothers|Bar|ME|23|Cumberland|005|433301N|0701515W|43.5503625|-70.2542137||||||0|Prouts Neck
576770|The Brothers|Island|ME|23|Knox|013|435436N|0691420W|43.910083|-69.2389354||||||3|Tenants Harbor
576771|The Brothers|Island|ME|23|Washington|029|443325N|0672611W|44.5570236|-67.436378||||||26|Roque Bluffs
576772|The Brothers|Summit|ME|23|Piscataquis|021|455713N|0685943W|45.9536564|-68.9953246||||||1048|Mount Katahdin
576773|The Brothers|Island|ME|23|Cumberland|005|434158N|0701256W|43.699526|-70.2156037||||||0|Portland East
576774|The Bubbles|Summit|ME|23|Hancock|009|442023N|0681513W|44.3398019|-68.2536261||||||228|Southwest Harbor
576775|The Bulldog|Bar|ME|23|Lincoln|015|434917N|0693358W|43.8214724|-69.566157||||||0|Pemaquid Point
576776|The Burn|Area|ME|23|Washington|029|451148N|0674938W|45.1967371|-67.8272255||||||112|Grand Lake Stream
576777|The Cape|Cape|ME|23|Cumberland|005|440525N|0703031W|44.0903491|-70.5086696||||||106|Casco
576778|The Cape|Cape|ME|23|Washington|029|453000N|0672702W|45.5000677|-67.450555||||||104|Vanceboro
576779|The Carry|Locale|ME|23|Aroostook|003|470212N|0682220W|47.0367072|-68.3722619||||||197|Square Lake East
576780|The Castle|Island|ME|23|Washington|029|442423N|0675510W|44.406469|-67.9194452||||||0|Petit Manan Point
576781|The Cataracts|Falls|ME|23|Oxford|017|443819N|0705137W|44.6386696|-70.8603504||||||358|Andover
576782|The Chimes|Locale|ME|23|Somerset|025|451712N|0702641W|45.2867191|-70.4447901||||||509|King And Bartlett Mountain
576783|The Cleft|Cliff|ME|23|Hancock|009|441825N|0681351W|44.3070246|-68.2308472||||||124|Seal Harbor
576784|The Cod Rocks|Cape|ME|23|Cumberland|005|433312N|0701548W|43.5534178|-70.2633807||||||0|Prouts Neck
576785|The Commons|Flat|ME|23|Washington|029|445549N|0672604W|44.9303545|-67.4344365||||||63|Lake Cathance
576786|The Corduroys|Swamp|ME|23|Aroostook|003|465001N|0690612W|46.8336481|-69.1033787||||||365|Big Brook Lake
576787|The Cows Yard|Bay|ME|23|Washington|029|442959N|0673138W|44.4998016|-67.527213||||||0|Great Wass Island
576788|The Cross Range|Summit|ME|23|Piscataquis|021|455752N|0690210W|45.9644893|-69.0361587||||||809|Doubletop Mountain
576789|The Crotch|Cape|ME|23|Washington|029|443630N|0675652W|44.6084102|-67.9477817||||||16|Cherryfield
576790|The Cuckolds|Island|ME|23|Lincoln|015|434645N|0693909W|43.7792509|-69.6525454||||||3|Boothbay Harbor
576791|The Dick|Channel|ME|23|Washington|029|443243N|0674522W|44.5453555|-67.7561088||||||0|Harrington
576792|The Divide|Ridge|ME|23|Somerset|025|451909N|0695527W|45.3192183|-69.9242276||||||454|The Forks
576793|The Dock|Bay|ME|23|Cumberland|005|434524N|0695842W|43.75675|-69.9783806||||||1|Orrs Island
576794|Downfall Island|Island|ME|23|Knox|013|441047N|0684825W|44.1798023|-68.8069743||||||0|North Haven East
576795|The Eddy|Bay|ME|23|Lincoln|015|435937N|0693858W|43.9936895|-69.6494908||||||0|Westport
576796|The Falls|Falls|ME|23|Oxford|017|443542N|0702822W|44.5950624|-70.4728425||||||133|Dixfield
576797|The Fang|Island|ME|23|Knox|013|441524N|0690605W|44.2567446|-69.1014266||||||45|Lincolnville
576798|Lake Arrowhead|Reservoir|ME|23|York|031|433953N|0704318W|43.6648009|-70.7217253||||||93|Limington
576799|The Flying Place|Bay|ME|23|Washington|029|443008N|0673623W|44.5023012|-67.6063819||||||0|Jonesport
576800|The Folly|Island|ME|23|Washington|029|443254N|0674937W|44.548411|-67.8269441||||||1|Harrington
576801|The Foreside Church|Church|ME|23|Cumberland|005|434428N|0701214W|43.7411919|-70.2039373||||||41|Portland East
576802|The Forks|Populated Place|ME|23|Somerset|025|452010N|0695802W|45.3361624|-69.9672843||||||176|The Forks
576803|The Fort|Island|ME|23|Hancock|009|440918N|0684235W|44.1550807|-68.7097495||||||5|Deer Isle
576804|The Frog|Cape|ME|23|Penobscot|019|451555N|0680009W|45.2653449|-68.0025091||||||100|Bottle Lake
576805|Hunts Peak|Summit|ME|23|Piscataquis|021|455350N|0685713W|45.8972681|-68.9536567||||||1128|Mount Katahdin
576806|The Gorge|Cliff|ME|23|Hancock|009|442055N|0681222W|44.348691|-68.2061239||||||48|Seal Harbor
576807|The Goslings|Island|ME|23|Cumberland|005|434702N|0700233W|43.7839709|-70.0425483||||||8|Freeport
576808|The Graves|Bar|ME|23|Knox|013|441057N|0690205W|44.1825794|-69.0347586||||||0|Camden
576809|The Gut|Channel|ME|23|Washington|029|451307N|0675124W|45.2186809|-67.8566709||||||98|Grand Lake Stream
576810|The Gut|Channel|ME|23|Hancock|009|441458N|0681427W|44.2495253|-68.2408476||||||0|Baker Island
576811|The Gut|Gut|ME|23|Lincoln|015|435143N|0693335W|43.8620271|-69.5597685||||||0|Pemaquid Point
576812|The Gut|Gut|ME|23|Waldo|027|441605N|0685646W|44.2681341|-68.9461437||||||0|Islesboro
576813|The Haulover|Gap|ME|23|Hancock|009|441258N|0684027W|44.2161911|-68.6741927||||||4|Deer Isle
576814|The Heath|Swamp|ME|23|York|031|430817N|0704745W|43.1381425|-70.7958886||||||4|Dover East
576815|The Heath|Swamp|ME|23|York|031|431946N|0703842W|43.3295294|-70.6450546||||||53|North Berwick
576816|The Heath|Swamp|ME|23|York|031|433252N|0704104W|43.547859|-70.6845011||||||85|Waterboro
576817|The Heath|Swamp|ME|23|York|031|433304N|0702802W|43.551194|-70.4672739||||||43|Old Orchard Beach
576818|The Heath|Swamp|ME|23|Hancock|009|441426N|0681558W|44.2406365|-68.2661262||||||4|Bass Harbor
576819|The Heath|Swamp|ME|23|Hancock|009|442517N|0681627W|44.4214675|-68.2741823||||||8|Salsbury Cove
576820|The Hermitage|Locale|ME|23|Piscataquis|021|452842N|0691700W|45.4783806|-69.2833828||||||199|Barren Mountain East
576821|The High Bluffs|Cliff|ME|23|Washington|029|452425N|0674037W|45.4070143|-67.6769472||||||90|Tomah Mountain
576822|The Highlands|Populated Place|ME|23|Piscataquis|021|452852N|0693504W|45.4811569|-69.5844991||||||373|Greenville
576823|The Highlands|Summit|ME|23|Washington|029|443609N|0674322W|44.6025772|-67.7227749||||||70|Addison
576824|The Hogshead|Bar|ME|23|Knox|013|435033N|0685234W|43.8425836|-68.8761451||||||0|Matinicus
576825|The Hop|Island|ME|23|Hancock|009|442444N|0680919W|44.4123015|-68.1552883||||||3|Bar Harbor
576826|The Horn|Summit|ME|23|Franklin|007|445702N|0702918W|44.9506118|-70.4884009||||||1203|Redington
576827|The Horns|Summit|ME|23|Franklin|007|450845N|0701934W|45.1458879|-70.3261785||||||1059|The Horns
576828|The Horns Pond|Lake|ME|23|Franklin|007|450839N|0701959W|45.1442213|-70.3331229||||||957|The Horns
576829|The Horseback|Ridge|ME|23|Hancock|009|445747N|0682547W|44.963123|-68.4297457||||||99|The Horseback
576830|The Horseback|Ridge|ME|23|Hancock|009|450850N|0681638W|45.1472868|-68.27724||||||108|Saponac
576831|The Horseback|Ridge|ME|23|Washington|029|453441N|0672537W|45.5781223|-67.426943||||||121|Vanceboro
576832|The Horserace|Channel|ME|23|Piscataquis|021|461140N|0693322W|46.1944809|-69.5561697||||||304|Caucomgomoc Lake East
576833|The Hussey|Bar|ME|23|Cumberland|005|433932N|0700844W|43.6589722|-70.1456028||||||0|Portland East
576834|The Hypocrites|Bar|ME|23|Lincoln|015|434749N|0693521W|43.7970283|-69.5892123||||||0|Pemaquid Point
576835|The Inlet|Lake|ME|23|Piscataquis|021|453018N|0685309W|45.5050499|-68.8858727||||||133|Ragged Mountain
576836|The Inlet|Stream|ME|23|Washington|029|445536N|0680010W|44.9267387|-68.0027858|ME|445722N|0680220W|44.9561111|-68.0388889|102|Quillpig Mountain
576837|The Kingdom|Locale|ME|23|Waldo|027|442406N|0691721W|44.4017399|-69.2892093||||||96|Liberty
576838|The Klondike|Basin|ME|23|Piscataquis|021|455554N|0685927W|45.9317122|-68.99088||||||871|Mount Katahdin
576839|The Ledge|Bar|ME|23|Aroostook|003|470234N|0682428W|47.0428181|-68.4078186||||||175|Square Lake West
576840|The Ledge|Locale|ME|23|Penobscot|019|454525N|0682716W|45.7569972|-68.4544723||||||122|Benedicta
576841|The Ledges|Bench|ME|23|Cumberland|005|435034N|0701039W|43.8428568|-70.1775503||||||63|Yarmouth
576842|The Ledges|Bench|ME|23|Hancock|009|444633N|0682543W|44.7759052|-68.428635||||||160|Hopkins Pond
576843|The Ledges|Bench|ME|23|Somerset|025|450451N|0700236W|45.0808887|-70.043397||||||313|Witham Mountain
576844|The Marsh|Swamp|ME|23|Knox|013|435824N|0691255W|43.9734158|-69.2153237||||||3|Tenants Harbor
576845|The Marshes|Swamp|ME|23|York|031|432059N|0705026W|43.349805|-70.8406148||||||77|Somersworth
576846|The Maypole|Cape|ME|23|Hancock|009|441509N|0681422W|44.2525808|-68.2394586||||||6|Seal Harbor
576847|The Middle Grounds|Flat|ME|23|Washington|029|445011N|0675117W|44.836463|-67.854725||||||101|Montegail Pond
576848|The Motions|Bar|ME|23|Lincoln|015|434504N|0693708W|43.7511961|-69.6189341||||||0|Pemaquid Point
576849|The Mountain|Summit|ME|23|Kennebec|011|443308N|0695329W|44.5522867|-69.8914417||||||192|Belgrade Lakes
576850|The Narrows|Channel|ME|23|Lincoln|015|440124N|0692251W|44.0234142|-69.3808807||||||0|Waldoboro West
576851|The Narrows|Channel|ME|23|Hancock|009|442822N|0675855W|44.4728568|-67.9819477||||||0|Petit Manan Point
576852|The Narrows|Channel|ME|23|Hancock|009|443531N|0683332W|44.5920191|-68.5589138||||||73|Branch Lake
576853|The Narrows|Channel|ME|23|Kennebec|011|443638N|0695059W|44.6106192|-69.8497749||||||77|Rome
576854|The Narrows|Channel|ME|23|Hancock|009|444500N|0681257W|44.7500736|-68.2158496||||||77|Rocky Pond
576855|The Narrows|Channel|ME|23|Oxford|017|444847N|0705334W|44.8131099|-70.8928503||||||441|Middle Dam
576856|The Narrows|Channel|ME|23|Somerset|025|445518N|0693136W|44.9217254|-69.5267152||||||74|Harmony
576857|The Narrows|Channel|ME|23|Washington|029|450948N|0671333W|45.1634084|-67.225824||||||0|Devils Head
576858|The Narrows|Channel|ME|23|Penobscot|019|451055N|0682615W|45.1820048|-68.4375215||||||58|Burlington
576859|The Narrows|Channel|ME|23|Washington|029|451253N|0673511W|45.2147946|-67.5863872||||||61|Princeton
576860|The Narrows|Channel|ME|23|Washington|029|451414N|0675507W|45.2372908|-67.9186174||||||91|Dark Cove Mountain
576861|The Narrows|Channel|ME|23|Piscataquis|021|451625N|0691541W|45.273663|-69.261435||||||98|Sebec Lake West
576862|The Narrows|Channel|ME|23|Penobscot|019|451811N|0682730W|45.3031131|-68.4583554||||||108|Lincoln East
576863|The Narrows|Channel|ME|23|Piscataquis|021|452955N|0692852W|45.4986563|-69.4811642||||||342|Barren Mountain West
576864|The Narrows|Channel|ME|23|Piscataquis|021|453937N|0693633W|45.660321|-69.6092228||||||313|Spencer Bay
576865|The Narrows|Channel|ME|23|Penobscot|019|461736N|0683850W|46.2933783|-68.6472648||||||223|Grand Lake Seboeis
576866|The Narrows|Channel|ME|23|Hancock|009|441756N|0681820W|44.2989689|-68.3055718||||||0|Southwest Harbor
576867|The Narrows|Gap|ME|23|Lincoln|015|440908N|0692856W|44.1522986|-69.4822676||||||16|Jefferson
576868|The Narrows|Gap|ME|23|Waldo|027|441852N|0685406W|44.3145223|-68.9016984||||||3|Islesboro
576869|The Narrows Channel|Channel|ME|23|Washington|029|453534N|0672926W|45.5928439|-67.4905557||||||116|Vanceboro
576870|The Neck|Island|ME|23|Knox|013|440018N|0690323W|44.005082|-69.0564293||||||5|Rockland
576871|The Nook|Bay|ME|23|Hancock|009|442412N|0682823W|44.4034113|-68.4730758||||||3|Newbury Neck
576872|The Norways|Summit|ME|23|Somerset|025|451834N|0701319W|45.3094972|-70.2220108||||||337|Basin Mountain
576873|The Notch|Channel|ME|23|Cumberland|005|435048N|0703057W|43.8467424|-70.5158888||||||81|Sebago Lake
576874|The Notch|Gap|ME|23|Somerset|025|444828N|0693720W|44.8078391|-69.6222723||||||123|Canaan
576875|The Notch|Gap|ME|23|Piscataquis|021|452425N|0692013W|45.4069927|-69.3369938||||||398|Barren Mountain East
576876|The Notch|Gap|ME|23|Aroostook|003|463717N|0681105W|46.6214308|-68.1847566||||||252|Squapan Lake East
576877|The Nub|Island|ME|23|Hancock|009|442242N|0683333W|44.3784113|-68.5591895||||||4|Blue Hill
576878|The Nubbin|Island|ME|23|Cumberland|005|434530N|0701034W|43.7584141|-70.1761597||||||0|Yarmouth
576879|The Nubble|Island|ME|23|Knox|013|435225N|0690713W|43.8736943|-69.1203203||||||0|Hewett Island OE S
576880|The Nubble|Summit|ME|23|Oxford|017|441418N|0703327W|44.2384028|-70.5575609||||||163|Norway
576881|The Nubble|Summit|ME|23|Oxford|017|441649N|0703735W|44.2803463|-70.626452||||||281|Greenwood
576882|The Ovens|Bar|ME|23|Hancock|009|442616N|0681552W|44.4378563|-68.2644599||||||8|Salsbury Cove
576883|The Owl|Summit|ME|23|Piscataquis|021|455434N|0685730W|45.9094902|-68.9583791||||||1104|Mount Katahdin
576884|The Owls Roost|Locale|ME|23|Aroostook|003|463035N|0684118W|46.5097635|-68.6883797||||||260|Jack Mountain
576885|The Oxbow|Bend|ME|23|Washington|029|444503N|0673801W|44.7509092|-67.6336073||||||22|Peaked Mountain Pond
576886|The Oxbow|Bend|ME|23|Hancock|009|445912N|0680626W|44.9867367|-68.1072343||||||116|Quillpig Mountain
576887|The Oxbow|Bend|ME|23|Penobscot|019|451643N|0681116W|45.2786749|-68.1877929||||||83|Weir Pond
576888|The Oxbow|Bend|ME|23|Penobscot|019|460550N|0684749W|46.0972682|-68.7969878||||||188|The Traveler
576889|The Oxbow|Bend|ME|23|Aroostook|003|462552N|0682745W|46.4311545|-68.4625413||||||183|Oxbow East
576890|The Pines|Locale|ME|23|Washington|029|445834N|0673827W|44.976186|-67.6408302||||||61|Wesley
576891|The Pinnacle|Pillar|ME|23|Aroostook|003|455327N|0681613W|45.8908875|-68.2703021||||||269|Crystal
576892|The Pinnacle|Pillar|ME|23|Aroostook|003|463202N|0684306W|46.5339301|-68.7183801||||||393|Jack Mountain
576893|The Pinnacle|Pillar|ME|23|Aroostook|003|465629N|0683603W|46.9414289|-68.6008778||||||287|Winterville
576894|The Pinnacle|Summit|ME|23|Cumberland|005|440629N|0703218W|44.1081265|-70.5383925||||||231|Casco
576895|The Pinnacle|Summit|ME|23|Oxford|017|441934N|0702913W|44.3261793|-70.4870051||||||459|West Sumner
576896|The Pinnacle|Summit|ME|23|Oxford|017|442018N|0701636W|44.3384012|-70.2767243||||||114|Buckfield
576897|The Pinnacle|Summit|ME|23|Oxford|017|442511N|0702000W|44.4197883|-70.3333933||||||174|Canton
576898|The Pinnacle|Summit|ME|23|Oxford|017|442815N|0702608W|44.4708985|-70.435618||||||521|Worthley Pond
576899|The Pinnacle|Summit|ME|23|Aroostook|003|461840N|0680519W|46.3111588|-68.0886376||||||331|North Brook Ridge
576900|The Pinnacles|Pillar|ME|23|Somerset|025|445538N|0692701W|44.9272816|-69.4503254||||||290|Hartland
576901|The Plains|Flat|ME|23|Somerset|025|444154N|0694741W|44.6983957|-69.7947747||||||74|Norridgewock
576902|The Plains|Flat|ME|23|York|031|432423N|0703753W|43.4064729|-70.6314435||||||48|Alfred
576903|The Pocket|Bay|ME|23|Aroostook|003|455857N|0680829W|45.9825538|-68.1414114||||||135|Mattawamkeag Lake
576904|The Pond|Lake|ME|23|Washington|029|442715N|0673500W|44.4542466|-67.5833252||||||0|Great Wass Island
576905|The Pool|Bay|ME|23|Washington|029|444521N|0670512W|44.7559132|-67.0866501||||||-7|West Lubec
576906|The Pool|Lake|ME|23|Knox|013|441918N|0691650W|44.3217418|-69.2805988||||||90|Washington
576907|The Pool|Bay|ME|23|York|031|432648N|0702154W|43.4467524|-70.365049||||||0|Biddeford Pool
576908|The Porcupine|Summit|ME|23|Washington|029|444531N|0670629W|44.7586907|-67.1080395||||||78|West Lubec
576909|The Porcupines|Island|ME|23|Hancock|009|441202N|0684617W|44.2006355|-68.7714176||||||8|North Haven East
576910|The Reach|Bay|ME|23|Knox|013|440242N|0685148W|44.0450817|-68.8633663||||||0|Vinalhaven
576911|The Reach|Ridge|ME|23|Sagadahoc|023|435205N|0694825W|43.8681366|-69.8069907||||||24|Phippsburg
576912|Lower Ridge|Ridge|ME|23|Cumberland|005|440405N|0704300W|44.0681259|-70.7167291||||||197|Bridgton
576913|The Rim|Cliff|ME|23|Washington|029|444258N|0672326W|44.7161887|-67.3905457||||||4|Machias
576914|The Saddleback|Summit|ME|23|York|031|431713N|0704022W|43.2870299|-70.6728325||||||81|North Berwick
576915|The Saddleback|Summit|ME|23|Oxford|017|442558N|0702341W|44.4328437|-70.3947834||||||503|Worthley Pond
576916|The Sand Bar|Bar|ME|23|Hancock|009|443522N|0684202W|44.5895186|-68.7005855||||||6|Orland
576917|The Sandbar|Bar|ME|23|Washington|029|453744N|0675603W|45.6289518|-67.9341793||||||129|Jimmey Mountain
576918|The Sands|Flat|ME|23|York|031|431522N|0704441W|43.2561965|-70.744778||||||35|North Berwick
576919|The Sands|Bar|ME|23|Washington|029|442804N|0674031W|44.467857|-67.6752723||||||0|Drisko Island
576920|The Sands Island|Island|ME|23|Kennebec|011|440922N|0694539W|44.1561831|-69.7608779||||||1|Gardiner
576921|The Seal Trap|Bay|ME|23|Knox|013|440256N|0683921W|44.0489715|-68.6558591||||||6|Isle Au Haut West
576922|The Serpentine|Stream|ME|23|Somerset|025|443746N|0694951W|44.6295078|-69.8308857|ME|443718N|0694803W|44.6217305|-69.8008845|77|Norridgewock
576923|The Shivers|Bar|ME|23|Hancock|009|440907N|0683630W|44.1520256|-68.6083575||||||1|Stinson Neck
576924|The Sinkhole|Lake|ME|23|Cumberland|005|435736N|0702036W|43.9600747|-70.3433878||||||97|Gray
576925|The Sisters|Bar|ME|23|Cumberland|005|433315N|0701355W|43.5542515|-70.2319913||||||0|Cape Elizabeth
576926|Toothacker Bay|Bay|ME|23|Hancock|009|440800N|0682931W|44.1334154|-68.491965||||||0|Swans Island
576927|The Tarn|Reservoir|ME|23|Hancock|009|442130N|0681222W|44.358413|-68.2061239||||||30|Seal Harbor
576928|The Thorofare|Channel|ME|23|Washington|029|451714N|0675029W|45.2872916|-67.8413934||||||117|Oxbrook Lakes
576929|The Thorofare|Channel|ME|23|Aroostook|003|455950N|0681122W|45.9972755|-68.1894683||||||131|Mattawamkeag Lake
576930|The Thorofare|Channel|ME|23|Piscataquis|021|461733N|0685451W|46.2925426|-68.9142139||||||230|Millinocket Lake West
576931|The Thoroughfare|Channel|ME|23|Somerset|025|451736N|0700503W|45.293386|-70.0842309||||||352|Pierce Pond
576932|The Thoroughfare|Channel|ME|23|Aroostook|003|454910N|0674630W|45.8195034|-67.7750123||||||132|Orient
576933|The Thoroughfare|Channel|ME|23|Aroostook|003|463701N|0692324W|46.6169775|-69.3900531||||||249|Umsaskis Lake West
576934|The Thrumcap|Island|ME|23|Hancock|009|442149N|0681036W|44.3636909|-68.176678||||||12|Seal Harbor
576935|The Tongue|Cape|ME|23|Piscataquis|021|452814N|0685448W|45.4706057|-68.913373||||||142|Seboeis Lake
576936|The Traveler|Summit|ME|23|Piscataquis|021|460421N|0685129W|46.0725456|-68.8581||||||825|The Traveler
576937|The Triad|Summit|ME|23|Hancock|009|441915N|0681413W|44.3209133|-68.2369587||||||206|Seal Harbor
576938|The Triangles|Bar|ME|23|Hancock|009|441115N|0682644W|44.1875813|-68.4455751||||||1|Swans Island
576939|The Twinnies|Island|ME|23|Hancock|009|442605N|0682014W|44.4348004|-68.3372393||||||0|Salsbury Cove
576940|The Village Cemetery|Cemetery|ME|23|Knox|013|440500N|0691031W|44.083414|-69.1753211||||||40|Thomaston
576941|The Whalesback|Ridge|ME|23|Hancock|009|445052N|0681616W|44.847849|-68.2711294||||||73|Amherst
576942|Theobald Point|Cape|ME|23|Sagadahoc|023|440230N|0694857W|44.0417425|-69.8158803||||||9|Richmond
576943|Thibadeau Brook|Stream|ME|23|Aroostook|003|470159N|0683348W|47.0330953|-68.5633777|ME|470244N|0683813W|47.045595|-68.6369896|180|Eagle Lake
